,Date,Surface Temp,Surface Chla all,Surface Si,Surface NH4,Surface DIP,Surface NO3+2,Surface NO3,Surface NO2,Surface DIN,total_abundance,Akashiwo_sanguineum,Skeletonema,Thalassiosira_nordenskioeldii,Thalassiosira_rotula,Pseudonitzschia
605,2010-02-09,0.04,6.10,,2.24,0.05449999999999999,0.5589999999999999,0.34450000000000003,0.21450000000000002,2.7990000000000004,4735000.0,0.0,4322000.0,25000.0,0.0,0.0
606,2010-02-16,1.38,2.08,,0.40900000000000003,0.1305,0.409,0.35619999999999996,0.0528,0.8180000000000001,1481000.0,0.0,275000.0,7000.0,0.0,0.0
607,2010-02-23,2.3,1.01,,0.448,0.190235,0.395,0.3338,0.061200000000000004,0.843,374000.0,0.0,35000.0,0.0,0.0,0.0
608,2010-03-02,2.99,2.05,,2.56,0.1597,1.63,1.3045,0.3255,4.1899999999999995,995000.0,0.0,158000.0,223000.0,0.0,0.0
609,2010-03-09,4.0,7.91,,1.97,0.09525,0.46699999999999997,0.37315,0.09385,2.437,3441000.0,0.0,233000.0,1575000.0,0.0,0.0
610,2010-03-16,4.49,7.84,,1.84,0.15275,3.035,2.885,0.15,4.875,2144000.0,0.0,113000.0,687000.0,2000.0,0.0
611,2010-03-20,6.51,7.92,,1.76,0.037000000000000005,0.3065,0.16449999999999998,0.14200000000000002,2.0665,7142000.0,0.0,100000.0,972000.0,1000.0,0.0
612,2010-03-29,5.47,9.87,,0.419,0.04350000000000001,0.11549999999999999,0.10336999999999999,0.01213,0.5345,6085000.0,0.0,252000.0,126000.0,0.0,0.0
613,2010-04-05,11.8,3.97,,4.13,0.11245,14.31,13.8945,0.416,18.44,4516000.0,0.0,3596000.0,10000.0,4000.0,0.0
614,2010-04-12,,6.46,,,,,,,,,,,,,
615,2010-04-13,10.7,29.80,,3.31,0.064,2.945,2.349,0.596,6.255,49346000.0,0.0,48221000.0,102000.0,0.0,0.0
616,2010-04-20,9.55,0.99,,3.255,0.13765,3.69,3.383,0.307,6.945,907000.0,0.0,828000.0,28000.0,0.0,0.0
617,2010-04-27,10.5,11.72,,1.245,0.10505,2.57,2.2554999999999996,0.3145,3.815,172000.0,0.0,50000.0,0.0,0.0,0.0
618,2010-05-04,12.3,0.79,,1.5901227266006208,0.21076923076923074,0.6615,0.48650000000000004,0.175,2.251622726600621,54000.0,0.0,0.0,0.0,0.0,0.0
619,2010-05-11,11.8,3.45,,0.9731775839124648,0.08794871794871795,0.1285,0.04515,0.08335000000000001,1.1016775839124648,232000.0,0.0,0.0,0.0,0.0,0.0
620,2010-05-17,13.6,3.63,,0.5680615111636846,0.16410256410256407,0.1585,0.10455,0.05395,0.7265615111636846,1116000.0,0.0,884000.0,0.0,0.0,0.0
621,2010-05-28,18.0,2.61,,1.024870619547538,0.43179487179487175,0.2435,0.02099999999999999,0.2225,1.2683706195475382,4942000.0,0.0,4450000.0,0.0,0.0,0.0
622,2010-06-08,19.5,9.80,,1.3766080141948838,0.16564102564102562,0.2995,0.1765,0.123,1.6761080141948836,18410000.0,0.0,10629000.0,0.0,0.0,0.0
623,2010-06-15,18.1,8.86,,0.2848735768150229,0.302051282051282,0.273,0.15800000000000003,0.115,0.5578735768150229,12709000.0,0.0,11637000.0,0.0,0.0,0.0
624,2010-06-21,20.4,2.09,,1.0784655590388847,0.460749506903353,1.19,1.1139,0.0761,2.2684655590388845,4607000.0,0.0,2879000.0,0.0,0.0,0.0
625,2010-06-28,21.9,4.41,,1.960964069200059,0.2082051282051282,0.2695,0.16740000000000002,0.1021,2.230464069200059,8239000.0,0.0,6324000.0,0.0,0.0,0.0
626,2010-07-06,23.5,1.56,,1.0462220907881117,0.4943589743589743,0.673,0.5893,0.0837,1.7192220907881117,9307000.0,0.0,7722000.0,0.0,0.0,0.0
627,2010-07-12,23.8,3.11,,0.06405441372172112,0.638974358974359,0.237,0.2102,0.0268,0.3010544137217211,2913000.0,0.0,2252000.0,0.0,0.0,0.0
628,2010-07-19,24.6,5.96,,1.2361378086647936,1.323076923076923,0.4985,0.3635,0.135,1.7346378086647936,18144000.0,0.0,14466000.0,0.0,0.0,0.0
629,2010-07-26,23.7,9.46,,0.39387845630637286,0.6066666666666667,0.372,0.33925,0.03275,0.7658784563063729,11127000.0,0.0,4364000.0,0.0,0.0,0.0
630,2010-08-06,23.2,3.88,,0.05169303563507319,0.9128205128205128,0.1245,0.0359,0.0886,0.1761930356350732,742000.0,0.0,219000.0,0.0,0.0,0.0
631,2010-08-12,23.9,,,0.9001330770368179,1.246153846153846,0.3705,0.086,0.2845,1.270633077036818,4650000.0,0.0,2801000.0,0.0,0.0,0.0
632,2010-08-20,23.5,10.04,,0.7253881413573857,0.37282051282051276,0.745,0.498,0.247,1.4703881413573856,8015000.0,0.0,5334000.0,0.0,0.0,0.0
633,2010-08-25,19.9,5.32,,6.680762975011088,1.1589743589743589,0.713,0.40299999999999997,0.31,7.3937629750110885,1663000.0,0.0,484000.0,0.0,0.0,0.0
634,2010-08-31,23.1,1.58,,1.1175809551973974,0.26871794871794874,0.588,0.31849999999999995,0.2695,1.7055809551973975,5782000.0,0.0,3836000.0,0.0,0.0,0.0
635,2010-09-08,21.4,3.07,,3.247671151855685,0.8061538461538461,1.47,1.0804999999999998,0.3895,4.717671151855685,946000.0,1000.0,125000.0,0.0,0.0,0.0
636,2010-09-15,19.8,2.89,,5.467100399231111,1.0923076923076922,1.59,1.123,0.46699999999999997,7.0571003992311105,599000.0,0.0,7000.0,0.0,0.0,0.0
637,2010-09-20,19.3,3.83,,2.5172260830992164,0.9523076923076923,1.98,1.3695,0.6105,4.497226083099216,628000.0,0.0,2000.0,0.0,0.0,0.0
638,2010-09-27,19.5,3.22,,1.92475,0.59509,0.3689,0.2384,0.1305,2.29365,690000.0,0.0,0.0,0.0,0.0,0.0
639,2010-10-05,18.1,6.55,,8.304749999999999,1.1660899999999998,3.1648999999999994,2.2783999999999995,0.8865000000000001,11.469649999999998,2101000.0,8000.0,299000.0,0.0,0.0,0.0
640,2010-10-12,16.6,1.79,,7.999750000000001,1.34109,4.5399,3.6159,0.924,12.539650000000002,363000.0,0.0,0.0,0.0,0.0,0.0
641,2010-10-18,14.8,1.75,,6.59475,1.1810899999999998,5.3499,4.478899999999999,0.871,11.94465,276000.0,0.0,6000.0,0.0,0.0,0.0
642,2010-10-25,12.9,11.60,,2.15975,0.8475900000000001,5.9149,4.9259,0.989,8.07465,2102000.0,1000.0,11000.0,0.0,27000.0,0.0
643,2010-11-03,12.0,7.07,,1.265,0.32999999999999996,0.6779999999999999,0.399,0.279,1.9429999999999998,3727000.0,0.0,0.0,0.0,0.0,0.0
644,2010-11-08,11.0,0.94,,3.6797500000000003,0.61859,1.9448999999999999,1.6864,0.2585,5.62465,531000.0,0.0,8000.0,0.0,2000.0,0.0
645,2010-11-16,9.5,3.13,,7.81,1.0415,8.255,7.4405,0.8145,16.065,1474000.0,0.0,83000.0,0.0,0.0,0.0
646,2010-11-22,6.1,1.93,,4.58,1.0255,6.175,5.5125,0.6625,10.754999999999999,825000.0,0.0,26000.0,0.0,0.0,0.0
647,2010-11-29,4.4,2.67,,2.93975,0.6690900000000001,5.774900000000001,5.3089,0.46599999999999997,8.71465,987000.0,0.0,46000.0,0.0,0.0,0.0
648,2010-12-06,6.8,1.75,,4.72475,0.85809,6.680299999999999,6.0207999999999995,0.6595,11.40505,392000.0,0.0,11000.0,0.0,7000.0,0.0
649,2010-12-14,4.4,4.74,,7.56475,0.78359,6.7478,6.1488,0.599,14.31255,565000.0,0.0,38000.0,0.0,0.0,0.0
650,2010-12-20,2.7,6.03,,1.2742499999999999,0.69659,8.5693,7.8728,0.6964999999999999,9.84355,946000.0,0.0,298000.0,0.0,98000.0,0.0
651,2010-12-30,1.8,16.19,,1.20425,0.41708999999999996,4.9549,4.659400000000001,0.2955,6.15915,1179000.0,0.0,413000.0,40000.0,48000.0,0.0
652,2011-01-05,3.0,19.92,,0.17475,0.10569,0.6548999999999999,0.6351499999999999,0.01975,0.8296499999999999,2921000.0,0.0,323000.0,670000.0,0.0,0.0
653,2011-01-11,2.2,15.82,,0.9075,0.2146,0.4085,0.3251,0.0834,1.3159999999999998,4991000.0,0.0,2434000.0,492000.0,15000.0,0.0
654,2011-01-20,1.6,5.16,,0.53435,0.05019,1.0179,0.98433,0.033569999999999996,1.55225,3515000.0,0.0,2342000.0,77000.0,0.0,0.0
655,2011-01-24,0.6,11.02,,0.422755,0.08313999999999999,1.2649,1.23575,0.029150000000000002,1.687655,3281000.0,0.0,1866000.0,43000.0,4000.0,0.0
656,2011-02-01,0.5,8.13,,3.13475,0.04393999999999999,0.7624,0.69685,0.06555,3.89715,3539000.0,0.0,2087000.0,12000.0,0.0,0.0
657,2011-02-11,0.2,2.06,,1.79475,0.10349,0.9148999999999999,0.8586999999999999,0.0562,2.70965,1185000.0,0.0,265000.0,0.0,0.0,0.0
658,2011-02-21,1.4,10.04,,0.8492500000000001,0.18909,1.0559,0.99965,0.056249999999999994,1.9051500000000001,2816000.0,0.0,62000.0,3000.0,0.0,0.0
659,2011-03-02,2.2,12.40,,1.1,0.0538,0.8605,0.76865,0.09185,1.9605000000000001,2275000.0,0.0,17000.0,0.0,0.0,0.0
660,2011-03-09,3.8,21.78,,1.68,0.3435,2.675,2.4385,0.2365,4.3549999999999995,2840000.0,0.0,47000.0,0.0,0.0,0.0
661,2011-03-14,4.7,11.29,,1.225,0.05875,1.3150000000000002,1.2251500000000002,0.08985,2.54,2324000.0,0.0,0.0,0.0,0.0,0.0
662,2011-03-23,4.7,8.93,,3.5549999999999997,0.1525,1.845,1.7217,0.1233,5.3999999999999995,2033000.0,0.0,13000.0,0.0,0.0,0.0
663,2011-04-01,4.4,2.76,,3.715,0.247,1.4100000000000001,1.3269000000000002,0.08310000000000001,5.125,1253000.0,0.0,83000.0,7000.0,0.0,0.0
664,2011-04-12,7.5,0.43,,1.155,0.05675,1.435,1.3889,0.0461,2.59,8720000.0,0.0,1201000.0,310000.0,0.0,0.0
665,2011-04-19,,10.22,,,,,,,,,,,,,
666,2011-04-20,8.5,,,1.0114999999999998,0.04875,0.738,0.68695,0.05105,1.7494999999999998,14207666.666666668,0.0,4820000.0,262000.0,0.0,0.0
667,2011-04-25,9.3,2.09,,0.865,0.04525,1.0815000000000001,1.058375,0.023125,1.9465000000000001,2131000.0,0.0,0.0,114000.0,0.0,0.0
668,2011-05-02,12.5,5.25,,1.3250000000000002,0.0531,2.81,2.5665,0.2435,4.135,588000.0,0.0,43000.0,404000.0,0.0,0.0
669,2011-05-12,11.7,4.45,,0.553,0.144,0.813,0.7613,0.0517,1.366,1791000.0,0.0,74000.0,13000.0,0.0,0.0
670,2011-05-17,11.7,1.89,,1.56,0.2585,0.9165,0.8723,0.0442,2.4765,569000.0,0.0,6000.0,0.0,0.0,0.0
671,2011-05-23,13.5,4.23,,0.6595,0.187,0.7105,0.6452,0.0653,1.37,1786000.0,0.0,3000.0,0.0,0.0,0.0
672,2011-05-31,18.5,3.75,,0.739,0.07765,1.0225,0.9472,0.0753,1.7614999999999998,4361000.0,0.0,1405000.0,0.0,0.0,0.0
673,2011-06-06,17.6,2.99,,2.3949999999999996,0.2505,0.534,0.327,0.20700000000000002,2.9289999999999994,19456000.0,0.0,15670000.0,0.0,22000.0,0.0
674,2011-06-13,17.9,8.68,,0.749,0.3645,0.663,0.58975,0.07325000000000001,1.412,3527000.0,0.0,165000.0,0.0,40000.0,0.0
675,2011-06-22,20.3,2.47,,2.3049999999999997,0.314,0.6375,0.4775,0.16,2.9425,3212000.0,0.0,39000.0,0.0,0.0,0.0
676,2011-06-30,21.2,4.02,,1.37,0.259,1.0230000000000001,0.9316000000000002,0.0914,2.3930000000000002,5825000.0,0.0,137000.0,0.0,0.0,0.0
677,2011-07-05,21.8,2.60,,0.65,0.5025,0.727,0.6967,0.0303,1.377,2659000.0,0.0,71000.0,0.0,0.0,0.0
678,2011-07-11,23.1,3.48,,10.28,0.395,0.9950000000000001,0.14650000000000007,0.8485,11.274999999999999,11907000.0,0.0,8479000.0,0.0,0.0,0.0
679,2011-07-18,21.4,2.08,,0.4005,0.6125,0.6985,0.63945,0.059050000000000005,1.099,9107000.0,0.0,7726000.0,0.0,0.0,0.0
680,2011-07-27,23.2,4.20,,0.6295,0.787,0.658,0.6004,0.0576,1.2875,4812000.0,0.0,269000.0,0.0,0.0,0.0
681,2011-08-04,23.0,4.68,,3.41,0.655,0.5965,0.4815,0.11499999999999999,4.0065,2734000.0,0.0,36000.0,0.0,0.0,0.0
682,2011-08-12,23.3,4.97,,3.6550000000000002,0.727,0.48249999999999993,0.39039999999999997,0.09209999999999999,4.1375,4309000.0,0.0,76000.0,0.0,0.0,0.0
683,2011-08-19,22.4,7.03,,4.515000000000001,0.4925,1.2100000000000002,0.9415000000000002,0.2685,5.7250000000000005,1861000.0,0.0,169000.0,0.0,0.0,0.0
684,2011-08-29,21.3,1.81,,5.11,0.7915000000000001,1.8350000000000002,1.5975000000000001,0.23750000000000002,6.945,1481000.0,0.0,104000.0,0.0,0.0,0.0
685,2011-09-06,,,,1.23,0.8835,1.1800000000000002,1.1170000000000002,0.063,2.41,3590000.0,0.0,2772000.0,0.0,0.0,0.0
686,2011-09-07,,6.32,,,,,,,,,,,,,
687,2011-09-16,,,,1.9449999999999998,0.47200000000000003,0.9689999999999999,0.9201999999999999,0.048799999999999996,2.9139999999999997,1949000.0,0.0,427000.0,0.0,0.0,0.0
688,2011-09-17,,5.42,,,,,,,,,,,,,
689,2011-09-19,,,,1.3274285714285714,0.5195000000000001,0.80944,0.76739,0.042050000000000004,2.1368685714285713,887000.0,0.0,299000.0,0.0,0.0,0.0
690,2011-09-20,,4.42,,,,,,,,,,,,,
691,2011-09-26,,,,1.92,0.8125,0.8499999999999999,0.7244999999999999,0.1255,2.7699999999999996,496000.0,0.0,6000.0,0.0,0.0,0.0
692,2011-09-27,,3.41,,,,,,,,,,,,,
693,2011-10-03,,,,2.245,0.3785,0.6000000000000001,0.49660000000000004,0.10339999999999999,2.845,2460000.0,0.0,1932000.0,0.0,0.0,0.0
694,2011-10-04,,3.77,,,,,,,,,,,,,
695,2011-10-12,,,,4.210000000000001,1.089,2.03,1.791,0.239,6.24,913000.0,0.0,2000.0,0.0,0.0,0.0
696,2011-10-13,,4.08,,,,,,,,,,,,,
697,2011-10-17,,,,6.79,1.369,3.0400000000000005,2.6370000000000005,0.403,9.83,494000.0,0.0,0.0,0.0,0.0,0.0
698,2011-10-18,,1.83,,,,,,,,,,,,,
699,2011-10-24,,,,3.75,0.979,6.0344999999999995,5.303,0.7315,9.7845,776000.0,0.0,44000.0,0.0,0.0,0.0
700,2011-10-25,,7.29,,,,,,,,,,,,,
701,2011-10-31,,,,9.575,3.9090000000000003,6.9945,6.3445,0.65,16.569499999999998,231000.0,0.0,7000.0,0.0,0.0,0.0
702,2011-11-01,,1.82,,,,,,,,,,,,,
703,2011-11-07,,,,4.727428571428572,1.1,9.496530000000002,8.931180000000001,0.56535,14.223958571428573,454000.0,0.0,160000.0,0.0,0.0,0.0
704,2011-11-08,,2.92,,,,,,,,,,,,,
1174,2011-11-16,,,,,,,,,,334000.0,0.0,104000.0,0.0,0.0,0.0
705,2011-11-17,,3.02,,2.807428571428572,1.0150000000000001,7.49153,7.01418,0.47735,10.298958571428571,,,,,,
706,2011-11-21,,1.41,,3.8724285714285713,1.0950000000000002,8.67853,8.02318,0.6553500000000001,12.550958571428572,1075000.0,0.0,0.0,0.0,0.0,0.0
707,2011-11-28,,1.58,,3.677428571428572,1.085,10.80503,9.941180000000001,0.86385,14.482458571428573,105000.0,0.0,0.0,0.0,0.0,0.0
708,2011-12-07,,2.32,,3.8774285714285717,0.955,11.048530000000001,10.48018,0.5683500000000001,14.925958571428573,165000.0,0.0,93000.0,0.0,0.0,0.0
709,2011-12-14,,0.54,,8.247428571428571,1.0950000000000002,13.94471,13.43436,0.5103500000000001,22.192138571428572,74000.0,0.0,40000.0,0.0,0.0,0.0
710,2011-12-19,,,,11.19742857142857,1.22,14.094710000000001,13.466360000000002,0.62835,25.292138571428573,,,,,,
711,2011-12-28,,1.51,,3.0824285714285713,0.9944999999999999,11.71053,11.21418,0.49634999999999996,14.79295857142857,68000.0,0.0,0.0,0.0,0.0,0.0
712,2012-01-04,,1.54,,2.2800000000000002,0.8505,12.0635,11.661,0.4025,14.343499999999999,699000.0,0.0,539000.0,0.0,0.0,0.0
713,2012-01-09,,2.39,,2.745,0.898,11.914000000000001,11.591000000000001,0.323,14.659000000000002,851000.0,0.0,790000.0,0.0,0.0,0.0
714,2012-01-18,,,,1.27,0.421,10.0176,9.8286,0.189,11.2876,3746000.0,0.0,3348000.0,0.0,0.0,0.0
715,2012-01-19,,4.59,,,,,,,,,,,,,
716,2012-01-23,,11.47,,2.835,0.4615,8.4636,8.2576,0.20600000000000002,11.2986,8618000.0,0.0,7480000.0,0.0,0.0,0.0
717,2012-01-30,,,,1.6550000000000002,0.1455,0.8314999999999999,0.81295,0.01855,2.4865000000000004,40137000.0,0.0,34112000.0,0.0,0.0,0.0
718,2012-02-06,,,,0.841,0.0601,0.64,0.5929,0.0471,1.4809999999999999,9401000.0,0.0,5380000.0,0.0,0.0,0.0
719,2012-02-13,,,,1.2,0.2385,0.7865000000000001,0.7565000000000001,0.03,1.9865,396000.0,0.0,178000.0,0.0,0.0,0.0
720,2012-02-22,,,,4.73,0.3095,0.9005,0.738,0.1625,5.6305000000000005,,,,,,
721,2012-02-27,,,,6.665,0.2555,2.1929999999999996,0.5529999999999997,1.64,8.858,,,,,,
722,2012-03-12,,,,5.687499999999999,0.33625000000000005,0.63625,0.387,0.24925,6.323749999999999,,,,,,
723,2012-03-19,,,,1.225,0.231,0.5075000000000001,0.45025000000000004,0.05725,1.7325000000000002,,,,,,
724,2012-03-26,,,,7.46,0.391,2.6180000000000003,0.3680000000000003,2.25,10.078,,,,,,
725,2012-04-04,,,,1.905,0.394,8.322700000000003,8.260450000000002,0.06225,10.227700000000002,,,,,,
726,2012-04-09,,,,4.52,0.3575,1.124,0.121,1.0030000000000001,5.644,,,,,,
727,2012-04-16,,,,1.72,0.2625,0.911,0.8079000000000001,0.1031,2.6310000000000002,,,,,,
728,2012-04-25,,,,8.61,0.581,0.487,0.3675,0.1195,9.097,,,,,,
729,2012-04-30,,,,1.595,0.1325,0.6819999999999999,0.6568499999999999,0.02515,2.277,,,,,,
730,2012-05-07,,,,0.03985,0.27094,1.0913,1.06365,0.02765,1.1311499999999999,,,,,,
731,2012-06-08,,,,2.215,0.6179399999999999,2.1008,1.9752999999999998,0.1255,4.315799999999999,,,,,,
732,2012-06-18,,,,0.978,0.37794,0.47129999999999994,0.3193,0.152,1.4493,,,,,,
733,2012-06-25,,,,2.985,0.7494399999999999,1.6408,1.4188,0.222,4.6258,,,,,,
734,2012-07-02,,,,0.654,0.66994,0.8417999999999999,0.7880499999999999,0.05375,1.4958,,,,,,
735,2012-07-09,,,,0.2505,0.6804399999999999,0.38180000000000003,0.28915,0.09265,0.6323000000000001,,,,,,
736,2012-07-30,,,,2.84,1.51194,1.0457999999999998,0.9142999999999999,0.1315,3.8857999999999997,,,,,,
737,2012-09-17,,,,0.11699999999999999,1.7969400000000002,13.6792,11.3392,2.34,13.796199999999999,,,,,,
738,2012-09-23,,,,2.01,1.30694,2.4908,1.6907999999999999,0.8,4.5008,,,,,,
739,2012-10-01,,,,4.154999999999999,1.44194,5.3908000000000005,2.5758000000000005,2.815,9.5458,,,,,,
740,2012-12-28,,,,5.73,1.1269400000000003,10.084100000000001,9.462600000000002,0.6214999999999999,15.814100000000002,,,,,,
741,2013-01-02,1.8,1.02,,0.76,0.9144399999999999,7.5786,7.1335999999999995,0.445,8.3386,45200.0,0.0,1100.0,0.0,0.0,0.0
742,2013-01-09,4.4,2.71,,1.0950000000000002,0.7449399999999999,6.6581,6.3016000000000005,0.3565,7.7531,97300.0,0.0,10000.0,0.0,0.0,0.0
743,2013-01-16,5.3,2.94,,0.46799999999999997,0.60744,6.0958,5.8313,0.2645,6.5638,221700.0,0.0,81000.0,0.0,0.0,0.0
744,2013-01-21,4.8,4.75,,0.38549999999999995,0.50194,3.8258,3.6743,0.1515,4.2113,342600.0,0.0,204000.0,0.0,0.0,0.0
745,2013-01-30,2.0,5.16,,0.1595,0.24044000000000001,0.10741999999999999,0.08661999999999999,0.0208,0.26692,1968333.0,0.0,1613333.0,0.0,0.0,0.0
746,2013-01-30,2.0,5.16,,0.1595,0.24044000000000001,0.10741999999999999,0.08661999999999999,0.0208,0.26692,2474000.0,0.0,2125000.0,0.0,0.0,0.0
747,2013-02-05,2.2,4.95,,0.7429749999999999,0.182155625,0.5953333333333334,0.5863177770833334,0.009015556249999999,1.3383083333333334,4154367.0,0.0,3926667.0,0.0,,0.0
748,2013-02-12,2.1,5.95,,1.0524749999999998,0.149155625,0.6383333333333333,0.4662027770833333,0.17213055625,1.690808333333333,8272800.0,0.0,7870000.0,0.0,,0.0
749,2013-02-19,1.2,3.90,,0.511975,0.083105625,0.24283333333333335,0.20410277708333335,0.03873055625,0.7548083333333333,8267900.0,0.0,7420000.0,0.0,,0.0
750,2013-02-26,3.6,1.83,,0.307975,0.018555625,0.18208333333333335,0.17759627708333336,0.004487056249999999,0.4900583333333334,3434300.0,0.0,3120000.0,0.0,,0.0
751,2013-03-05,3.0,1.77,,0.35497500000000004,0.125655625,0.47733333333333333,0.41485277708333335,0.06248055625,0.8323083333333334,247300.0,0.0,154000.0,0.0,,0.0
752,2013-03-12,4.1,6.94,,0.6704749999999999,0.015305624999999998,0.12564833333333336,0.11211777708333334,0.013530556249999999,0.7961233333333333,1157000.0,0.0,228000.0,0.0,0.0,0.0
753,2013-03-20,3.0,2.30,,0.894975,0.06705562500000001,0.8698333333333333,0.8012527770833333,0.06858055625000001,1.7648083333333333,456200.0,0.0,198000.0,0.0,0.0,0.0
754,2013-03-26,4.1,3.16,,0.453475,0.097605625,0.4013333333333333,0.3618527770833333,0.03948055625000001,0.8548083333333334,456600.0,0.0,139000.0,0.0,0.0,0.0
755,2013-04-02,5.5,3.05,,0.25397499999999995,0.126155625,0.35683333333333334,0.28900277708333333,0.06783055625000001,0.6108083333333333,807800.0,0.0,535000.0,0.0,0.0,0.0
756,2013-04-09,6.7,2.91,,0.32847499999999996,0.128155625,0.09508333333333335,0.04935277708333334,0.04573055625,0.4235583333333333,5533700.0,0.0,5480000.0,0.0,0.0,0.0
757,2013-04-16,8.2,1.74,,0.813975,0.040105625000000006,0.08873333333333334,0.07435777708333335,0.014375556249999998,0.9027083333333333,2247500.0,0.0,1567500.0,0.0,0.0,0.0
758,2013-04-23,10.2,2.72,,1.0824749999999999,0.273155625,0.25033333333333335,0.20510277708333335,0.04523055625,1.3328083333333332,1890200.0,0.0,32000.0,0.0,0.0,0.0
759,2013-04-30,11.0,1.39,,1.377475,0.425655625,0.14768333333333333,0.11870277708333335,0.02898055625,1.5251583333333334,139600.0,0.0,0.0,0.0,0.0,0.0
760,2013-05-07,13.2,1.26,,0.21150000000000002,0.315,0.0611,0.040650000000000006,0.02045,0.2726,146000.0,1000.0,0.0,0.0,0.0,0.0
761,2013-05-14,13.5,1.87,,0.233,0.4135,0.1815,0.15094999999999997,0.03055,0.4145,122400.0,0.0,23000.0,0.0,0.0,0.0
762,2013-05-21,15.98,2.00,,0.2505,0.3305,0.0395,0.01695,0.02255,0.29,192300.0,0.0,8300.0,0.0,0.0,0.0
763,2013-05-27,,,,0.4435,0.466,0.0424,-0.007999999999999997,0.0504,0.4859,,,,,,
764,2013-05-28,14.76,2.69,,,,,,,,478000.0,0.0,161000.0,0.0,0.0,0.0
765,2013-06-06,18.82,5.17,,0.126,0.254,0.057050000000000003,0.02825,0.0288,0.18305,6374300.0,0.0,2390000.0,0.0,0.0,0.0
766,2013-06-11,17.0,12.51,,0.5025,0.124,0.05885,0.0125,0.04635,0.5613499999999999,22438200.0,0.0,740000.0,0.0,0.0,0.0
767,2013-06-18,,,,0.486,0.3295,0.2225,0.1514,0.0711,0.7085,,,,,,
768,2013-06-19,19.99,23.53,,,,,,,,15745200.0,0.0,8110000.0,0.0,0.0,0.0
769,2013-06-24,20.2,4.25,,1.19,0.181,0.0298,-0.0121,0.0419,1.2198,7044600.0,0.0,6270000.0,0.0,0.0,0.0
770,2013-07-03,18.6,6.09,,0.0271,0.164,-0.0714,-0.070714,-0.000686,-0.044300000000000006,7178000.0,0.0,6420000.0,0.0,0.0,0.0
771,2013-07-08,24.37,5.93,,1.84,0.2865,0.1315,0.1103,0.0212,1.9715,12231400.0,0.0,10200000.0,0.0,0.0,0.0
772,2013-07-15,24.5,8.16,,0.345,0.035199999999999995,0.01408,0.004045000000000001,0.010035,0.35907999999999995,48604100.0,0.0,47640000.0,0.0,0.0,0.0
773,2013-07-22,24.37,5.48,,0.34099999999999997,0.6405000000000001,-0.007769999999999999,-0.00564,0.0114,0.33322999999999997,352400.0,0.0,81000.0,0.0,0.0,0.0
774,2013-07-29,22.98,16.87,,0.8009999999999999,0.5335000000000001,0.181,0.164225,0.016774999999999998,0.982,3640300.0,100.0,2916700.0,0.0,0.0,0.0
775,2013-08-05,22.39,4.78,,,,,,,,931800.0,200.0,249000.0,0.0,0.0,0.0
776,2013-08-12,22.09,5.61,,,,,,,,1537100.0,200.0,509000.0,0.0,0.0,0.0
777,2013-08-16,21.17,5.26,31.86909090909091,0.42210526315789476,0.9677165354330708,0.52414398595259,0.4587916369593014,0.0653523489932886,0.9462492491104848,2769200.0,200.0,1455000.0,0.0,0.0,0.0
778,2013-08-26,21.64,5.46,,,,,,,,1303200.0,200.0,142000.0,0.0,0.0,0.0
779,2013-09-03,22.14,10.11,,,,,,,,3298500.0,0.0,384000.0,0.0,0.0,0.0
780,2013-09-09,19.68,,22.6569696969697,0.6252631578947369,0.8110236220472441,0.551799824407375,0.4330917707160997,0.11870805369127516,1.177062982302112,5512100.0,0.0,3375000.0,0.0,29000.0,0.0
781,2013-09-10,,7.20,,,,,,,,,,,,,
1175,2013-09-15,,,,,,,,,,2265000.0,0.0,99000.0,0.0,0.0,0.0
782,2013-09-16,20.08,6.55,,,,,,,,,,,,,
1176,2013-09-22,,,,,,,,,,1078200.0,0.0,28000.0,0.0,0.0,0.0
783,2013-09-23,18.64,2.81,,,,,,,,,,,,,
1177,2013-09-29,,,,,,,,,,711000.0,2000.0,6000.0,0.0,0.0,0.0
784,2013-09-30,18.21,4.88,,,,,,,,,,,,,
1178,2013-10-06,,,,,,,,,,359100.0,0.0,0.0,0.0,0.0,0.0
785,2013-10-07,18.45,2.12,,,,,,,,,,,,,
1179,2013-10-15,,,,,,,,,,414500.0,0.0,1200.0,0.0,0.0,0.0
786,2013-10-16,16.76,3.19,,,,,,,,,,,,,
788,2013-10-21,16.39,2.28,,,,,,,,187000.0,0.0,12000.0,0.0,0.0,0.0
787,2013-10-21,16.39,2.28,,,,,,,,187000.0,0.0,12000.0,0.0,0.0,0.0
789,2013-10-28,13.49,3.15,11.505454545454548,1.1557894736842105,0.6956692913385827,0.48200175592625116,0.43678363512088203,0.045218120805369126,1.6377912296104618,199700.0,0.0,15000.0,0.0,0.0,0.0
790,2013-11-04,13.14,2.00,,,,,,,,177500.0,0.0,6000.0,0.0,0.0,0.0
791,2013-11-11,,4.87,,,,,,,,755000.0,0.0,191000.0,0.0,6000.0,0.0
792,2013-11-12,10.93,,,,,,,,,,,,,,
793,2013-11-20,9.31,3.24,9.953939393939393,0.2968421052631579,0.8082677165354331,0.509657594381036,0.4482062520991568,0.06145134228187919,0.8064996996441939,851900.0,0.0,432000.0,0.0,10000.0,0.0
794,2013-11-25,6.02,2.48,,,,,,,,765500.0,0.0,340000.0,0.0,8000.0,0.0
